COLLNUM,Taxon.Name,CATNUM,PRESTYPE,STATUS,ORIGLOCAL,Locality.Selector,LocalityQualifier,ISGPPROV,COLLECTOR,DATECOLL1,gps,elevation,country,province,locality,site,lat,lon,gps_raw,A or B?
FK 9650,Oreophryne banshee,20458,alcoholic,installed July 2017,"Sudest Island, Camp 1, 11.49179° S, 153.41261° E +/- 12 m (Aus66), 127 m elev, along Gesirava River. = Kraus field catalog","Mt. Rio, along Gesirava River, ""Camp 1"" {Papua New Guinea: Milne Bay Prov.: Sudest Island: Mt. Rio, along Gesirava River, ""Camp 1""    :    127 m    :    11.49179ºS [11.49179° S (AGD66)]  153.41261ºE [153.41261° E (AGD66)].}",,Milne Bay Prov.,F Kraus,18 Apr 2004,"-11.49179, 153.41261",127 m,Papua New Guinea,Milne Bay Prov.,Sudest Island,"Mt. Rio, along Gesirava River, Camp 1",-11.49179,153.41261,11.49179ºS 153.41261ºE ,
FK 9685,Oreophryne banshee,20459,alcoholic,installed July 2017,"Sudest Island, track up Mt. Rio, between Pts. 6 & 7.  Point 6 = 11.50435° S, 153.42957° E (Aus66), 633 m.  Point 7 = 11.50659° S, 153.43050° E (Aus66), 726 m. = Kraus field catalog","Mt. Rio, track up mountain between ""Point 6"" and ""Point 7"" {Papua New Guinea: Milne Bay Prov.: Sudest Island: Mt. Rio, track up mountain between ""Point 6"" and ""Point 7""    :    633-726 m    :    11.5054347ºS  153.429945ºE.}",,Milne Bay Prov.,F Kraus,19 Apr 2004,"-11.5054347, 153.429945",633-726 m,Papua New Guinea,Milne Bay Prov.,Sudest Island,"Mt. Rio, track up mountain between Point 6 and Point 7",-11.5054347,153.429945,11.5054347ºS 153.429945ºE,
FK 9802,Oreophryne banshee,20460,alcoholic,installed July 2017,"Sudest Island, track up Mt. Rio, between Pt. 7 & Mt. Rio summit.  Point 7 = 11.50659° S, 153.43050° E [Aus66], 726 m. = Kraus field catalog","Mt. Rio, track up mountain between ""Point 7"" and summit {Papua New Guinea: Milne Bay Prov.: Sudest Island: Mt. Rio, track up mountain between ""Point 7"" and summit    :    726-799 m    :    11.5081521ºS  153.4308608ºE.}",,Milne Bay Prov.,F Kraus,23 Apr 2004,"-11.5081521, 153.4308608",726-799 m,Papua New Guinea,Milne Bay Prov.,Sudest Island,"Mt. Rio, track up mountain between Point 7 and summit",-11.5081521,153.4308608,11.5081521ºS 153.4308608ºE,
FK 9803,Oreophryne banshee,20461,alcoholic,installed July 2017,"Sudest Island, track up Mt. Rio, between Pt. 7 & Mt. Rio summit.  Point 7 = 11.50659° S, 153.43050° E [Aus66], 726 m. = Kraus field catalog","Mt. Rio, track up mountain between ""Point 7"" and summit {Papua New Guinea: Milne Bay Prov.: Sudest Island: Mt. Rio, track up mountain between ""Point 7"" and summit    :    726-799 m    :    11.5081521ºS  153.4308608ºE.}",,Milne Bay Prov.,F Kraus,23 Apr 2004,"-11.5081521, 153.4308608",726-799 m,Papua New Guinea,Milne Bay Prov.,Sudest Island,"Mt. Rio, track up mountain between Point 7 and summit",-11.5081521,153.4308608,11.5081521ºS 153.4308608ºE,
FK 9804,Oreophryne banshee,20462,alcoholic,installed July 2017,"Sudest Island, track up Mt. Rio, between Pt. 7 & Mt. Rio summit.  Point 7 = 11.50659° S, 153.43050° E [Aus66], 726 m. = Kraus field catalog","Mt. Rio, track up mountain between ""Point 7"" and summit {Papua New Guinea: Milne Bay Prov.: Sudest Island: Mt. Rio, track up mountain between ""Point 7"" and summit    :    726-799 m    :    11.5081521ºS  153.4308608ºE.}",,Milne Bay Prov.,F Kraus,23 Apr 2004,"-11.5081521, 153.4308608",726-799 m,Papua New Guinea,Milne Bay Prov.,Sudest Island,"Mt. Rio, track up mountain between Point 7 and summit",-11.5081521,153.4308608,11.5081521ºS 153.4308608ºE,
FK 9805,Oreophryne banshee,20463,alcoholic,installed July 2017,"Sudest Island, track up Mt. Rio, between Pt. 7 & Mt. Rio summit.  Point 7 = 11.50659° S, 153.43050° E [Aus66], 726 m. = Kraus field catalog","Mt. Rio, track up mountain between ""Point 7"" and summit {Papua New Guinea: Milne Bay Prov.: Sudest Island: Mt. Rio, track up mountain between ""Point 7"" and summit    :    726-799 m    :    11.5081521ºS  153.4308608ºE.}",,Milne Bay Prov.,F Kraus,23 Apr 2004,"-11.5081521, 153.4308608",726-799 m,Papua New Guinea,Milne Bay Prov.,Sudest Island,"Mt. Rio, track up mountain between Point 7 and summit",-11.5081521,153.4308608,11.5081521ºS 153.4308608ºE,
FK 9806,Oreophryne banshee,20464,alcoholic,installed July 2017,"Sudest Island, track up Mt. Rio, between Pt. 7 & Mt. Rio summit.  Point 7 = 11.50659° S, 153.43050° E [Aus66], 726 m. = Kraus field catalog","Mt. Rio, track up mountain between ""Point 7"" and summit {Papua New Guinea: Milne Bay Prov.: Sudest Island: Mt. Rio, track up mountain between ""Point 7"" and summit    :    726-799 m    :    11.5081521ºS  153.4308608ºE.}",,Milne Bay Prov.,F Kraus,23 Apr 2004,"-11.5081521, 153.4308608",726-799 m,Papua New Guinea,Milne Bay Prov.,Sudest Island,"Mt. Rio, track up mountain between Point 7 and summit",-11.5081521,153.4308608,11.5081521ºS 153.4308608ºE,
FK 9831,Oreophryne banshee,20465,alcoholic,installed June 2017,"Sudest Island, Camp 1, 11.49179° S, 153.41261° E +/- 12 m (Aus66), 127 m elev, along Gesirava River. = Kraus field catalog","Mt. Rio, along Gesirava River, ""Camp 1"" {Papua New Guinea: Milne Bay Prov.: Sudest Island: Mt. Rio, along Gesirava River, ""Camp 1""    :    127 m    :    11.49179ºS [11.49179° S (AGD66)]  153.41261ºE [153.41261° E (AGD66)].}",,Milne Bay Prov.,F Kraus,25 Apr 2004,"-11.49179, 153.41261",127 m,Papua New Guinea,Milne Bay Prov.,Sudest Island,"Mt. Rio, along Gesirava River, Camp 1",-11.49179,153.41261,11.49179ºS 153.41261ºE ,
FK 9863,Oreophryne banshee,20466,alcoholic,installed July 2017,"Sudest Island, track up Mt. Rio, between Pt. 7 & Mt. Rio summit.  Point 7 = 11.50659° S, 153.43050° E [Aus66], 726 m. = Kraus field catalog","Mt. Rio, track up mountain between ""Point 7"" and summit {Papua New Guinea: Milne Bay Prov.: Sudest Island: Mt. Rio, track up mountain between ""Point 7"" and summit    :    726-799 m    :    11.5081521ºS  153.4308608ºE.}",,Milne Bay Prov.,F Kraus,25 Apr 2004,"-11.5081521, 153.4308608",726-799 m,Papua New Guinea,Milne Bay Prov.,Sudest Island,"Mt. Rio, track up mountain between Point 7 and summit",-11.5081521,153.4308608,11.5081521ºS 153.4308608ºE,
FK 10098,Oreophryne gagneorum,20531,alcoholic,installed July 2017,"Rossel Island, Mt. Rossel, Camp 2, 11.35552° S, 154.22459° E [Aus66], 720 m.  = Kraus field catalog","Mt. Rossel, S slope, ""Camp 2"" (Pt. 28) {Papua New Guinea: Milne Bay Prov.: Rossel Island: Mt. Rossel, S slope, ""Camp 2"" (Pt. 28)    :    720 m    :    11.35552ºS [11.35552° S (AGD66)]  154.22459ºE [154.22459° E (AGD66)].}",,Milne Bay Prov.,"F Kraus, F Malesa and local collectors",03 May 2004,"-11.35552, 154.22459",720 m,Papua New Guinea,Milne Bay Prov.,Rossel Island,"Mt. Rossel, S slope, Camp 2 (Pt. 28)",-11.35552,154.22459,11.35552ºS 154.22459ºE ,
FK 10099,Oreophryne gagneorum,20532,alcoholic,installed July 2017,"Rossel Island, Mt. Rossel, Camp 2, 11.35552° S, 154.22459° E [Aus66], 720 m.  = Kraus field catalog","Mt. Rossel, S slope, ""Camp 2"" (Pt. 28) {Papua New Guinea: Milne Bay Prov.: Rossel Island: Mt. Rossel, S slope, ""Camp 2"" (Pt. 28)    :    720 m    :    11.35552ºS [11.35552° S (AGD66)]  154.22459ºE [154.22459° E (AGD66)].}",,Milne Bay Prov.,"F Kraus, F Malesa and local collectors",03 May 2004,"-11.35552, 154.22459",720 m,Papua New Guinea,Milne Bay Prov.,Rossel Island,"Mt. Rossel, S slope, Camp 2 (Pt. 28)",-11.35552,154.22459,11.35552ºS 154.22459ºE ,
FK 10100,Oreophryne gagneorum,20533,alcoholic,installed July 2017,"Rossel Island, Mt. Rossel, Camp 2, 11.35552° S, 154.22459° E [Aus66], 720 m.  = Kraus field catalog","Mt. Rossel, S slope, ""Camp 2"" (Pt. 28) {Papua New Guinea: Milne Bay Prov.: Rossel Island: Mt. Rossel, S slope, ""Camp 2"" (Pt. 28)    :    720 m    :    11.35552ºS [11.35552° S (AGD66)]  154.22459ºE [154.22459° E (AGD66)].}",,Milne Bay Prov.,"F Kraus, F Malesa and local collectors",03 May 2004,"-11.35552, 154.22459",720 m,Papua New Guinea,Milne Bay Prov.,Rossel Island,"Mt. Rossel, S slope, Camp 2 (Pt. 28)",-11.35552,154.22459,11.35552ºS 154.22459ºE ,
FK 10101,Oreophryne gagneorum,20534,alcoholic,installed July 2017,"Rossel Island, Mt. Rossel, Camp 2, 11.35552° S, 154.22459° E [Aus66], 720 m.  = Kraus field catalog","Mt. Rossel, S slope, ""Camp 2"" (Pt. 28) {Papua New Guinea: Milne Bay Prov.: Rossel Island: Mt. Rossel, S slope, ""Camp 2"" (Pt. 28)    :    720 m    :    11.35552ºS [11.35552° S (AGD66)]  154.22459ºE [154.22459° E (AGD66)].}",,Milne Bay Prov.,"F Kraus, F Malesa and local collectors",03 May 2004,"-11.35552, 154.22459",720 m,Papua New Guinea,Milne Bay Prov.,Rossel Island,"Mt. Rossel, S slope, Camp 2 (Pt. 28)",-11.35552,154.22459,11.35552ºS 154.22459ºE ,
FK 10102,Oreophryne gagneorum,20535,alcoholic,installed July 2017,"Rossel Island, Mt. Rossel, Camp 2, 11.35552° S, 154.22459° E [Aus66], 720 m. = Kraus field catalog","Mt. Rossel, S slope, ""Camp 2"" (Pt. 28) {Papua New Guinea: Milne Bay Prov.: Rossel Island: Mt. Rossel, S slope, ""Camp 2"" (Pt. 28)    :    720 m    :    11.35552ºS [11.35552° S (AGD66)]  154.22459ºE [154.22459° E (AGD66)].}",,Milne Bay Prov.,"F Kraus, F Malesa and local collectors",03 May 2004,"-11.35552, 154.22459",720 m,Papua New Guinea,Milne Bay Prov.,Rossel Island,"Mt. Rossel, S slope, Camp 2 (Pt. 28)",-11.35552,154.22459,11.35552ºS 154.22459ºE ,
FK 10103,Oreophryne gagneorum,20536,alcoholic,installed July 2017,"Rossel Island, Mt. Rossel, Camp 2, 11.35552° S, 154.22459° E [Aus66], 720 m. = Kraus field catalog","Mt. Rossel, S slope, ""Camp 2"" (Pt. 28) {Papua New Guinea: Milne Bay Prov.: Rossel Island: Mt. Rossel, S slope, ""Camp 2"" (Pt. 28)    :    720 m    :    11.35552ºS [11.35552° S (AGD66)]  154.22459ºE [154.22459° E (AGD66)].}",,Milne Bay Prov.,"F Kraus, F Malesa and local collectors",03 May 2004,"-11.35552, 154.22459",720 m,Papua New Guinea,Milne Bay Prov.,Rossel Island,"Mt. Rossel, S slope, Camp 2 (Pt. 28)",-11.35552,154.22459,11.35552ºS 154.22459ºE ,
FK 10104,Oreophryne gagneorum,20537,alcoholic,installed July 2017,"Rossel Island, Mt. Rossel, Camp 2, 11.35552° S, 154.22459° E [Aus66], 720 m. = Kraus field catalog","Mt. Rossel, S slope, ""Camp 2"" (Pt. 28) {Papua New Guinea: Milne Bay Prov.: Rossel Island: Mt. Rossel, S slope, ""Camp 2"" (Pt. 28)    :    720 m    :    11.35552ºS [11.35552° S (AGD66)]  154.22459ºE [154.22459° E (AGD66)].}",,Milne Bay Prov.,"F Kraus, F Malesa and local collectors",03 May 2004,"-11.35552, 154.22459",720 m,Papua New Guinea,Milne Bay Prov.,Rossel Island,"Mt. Rossel, S slope, Camp 2 (Pt. 28)",-11.35552,154.22459,11.35552ºS 154.22459ºE ,
FK 10112,Oreophryne gagneorum,20538,alcoholic,installed July 2017,"Rossel Island, Mt. Rossel, Camp 2, 11.35552° S, 154.22459° E [Aus66], 720 m. = Kraus field catalog","Mt. Rossel, S slope, ""Camp 2"" (Pt. 28) {Papua New Guinea: Milne Bay Prov.: Rossel Island: Mt. Rossel, S slope, ""Camp 2"" (Pt. 28)    :    720 m    :    11.35552ºS [11.35552° S (AGD66)]  154.22459ºE [154.22459° E (AGD66)].}",,Milne Bay Prov.,"F Kraus, F Malesa and local collectors",05 May 2004,"-11.35552, 154.22459",720 m,Papua New Guinea,Milne Bay Prov.,Rossel Island,"Mt. Rossel, S slope, Camp 2 (Pt. 28)",-11.35552,154.22459,11.35552ºS 154.22459ºE ,
FK 10118,Oreophryne gagneorum,20539,alcoholic,installed July 2017,"Rossel Island, Mt. Rossel, Camp 2, 11.35552° S, 154.22459° E [Aus66], 720 m. = Kraus field catalog","Mt. Rossel, S slope, ""Camp 2"" (Pt. 28) {Papua New Guinea: Milne Bay Prov.: Rossel Island: Mt. Rossel, S slope, ""Camp 2"" (Pt. 28)    :    720 m    :    11.35552ºS [11.35552° S (AGD66)]  154.22459ºE [154.22459° E (AGD66)].}",,Milne Bay Prov.,"F Kraus, F Malesa and local collectors",05 May 2004,"-11.35552, 154.22459",720 m,Papua New Guinea,Milne Bay Prov.,Rossel Island,"Mt. Rossel, S slope, Camp 2 (Pt. 28)",-11.35552,154.22459,11.35552ºS 154.22459ºE ,
FK 10119,Oreophryne gagneorum,20540,alcoholic,installed July 2017,"Rossel Island, Mt. Rossel, Camp 2, 11.35552° S, 154.22459° E [Aus66], 720 m. = Kraus field catalog","Mt. Rossel, S slope, ""Camp 2"" (Pt. 28) {Papua New Guinea: Milne Bay Prov.: Rossel Island: Mt. Rossel, S slope, ""Camp 2"" (Pt. 28)    :    720 m    :    11.35552ºS [11.35552° S (AGD66)]  154.22459ºE [154.22459° E (AGD66)].}",,Milne Bay Prov.,"F Kraus, F Malesa and local collectors",05 May 2004,"-11.35552, 154.22459",720 m,Papua New Guinea,Milne Bay Prov.,Rossel Island,"Mt. Rossel, S slope, Camp 2 (Pt. 28)",-11.35552,154.22459,11.35552ºS 154.22459ºE ,
FK 10120,Oreophryne gagneorum,20541,alcoholic,installed July 2017,"Rossel Island, Mt. Rossel, Camp 2, 11.35552° S, 154.22459° E [Aus66], 720 m. = Kraus field catalog","Mt. Rossel, S slope, ""Camp 2"" (Pt. 28) {Papua New Guinea: Milne Bay Prov.: Rossel Island: Mt. Rossel, S slope, ""Camp 2"" (Pt. 28)    :    720 m    :    11.35552ºS [11.35552° S (AGD66)]  154.22459ºE [154.22459° E (AGD66)].}",,Milne Bay Prov.,"F Kraus, F Malesa and local collectors",05 May 2004,"-11.35552, 154.22459",720 m,Papua New Guinea,Milne Bay Prov.,Rossel Island,"Mt. Rossel, S slope, Camp 2 (Pt. 28)",-11.35552,154.22459,11.35552ºS 154.22459ºE ,
FK 10121,Oreophryne gagneorum,20542,alcoholic,"installed in types cabinet, Mar 2016","Rossel Island, Mt. Rossel, Camp 2, 11.35552° S, 154.22459° E [Aus66], 720 m. = Kraus field catalog","Mt. Rossel, S slope, ""Camp 2"" (Pt. 28) {Papua New Guinea: Milne Bay Prov.: Rossel Island: Mt. Rossel, S slope, ""Camp 2"" (Pt. 28)    :    720 m    :    11.35552ºS [11.35552° S (AGD66)]  154.22459ºE [154.22459° E (AGD66)].}",,Milne Bay Prov.,"F Kraus, F Malesa and local collectors",05 May 2004,"-11.35552, 154.22459",720 m,Papua New Guinea,Milne Bay Prov.,Rossel Island,"Mt. Rossel, S slope, Camp 2 (Pt. 28)",-11.35552,154.22459,11.35552ºS 154.22459ºE ,
FK 10122,Oreophryne gagneorum,20543,alcoholic,installed July 2017,"Rossel Island, Mt. Rossel, Camp 2, 11.35552° S, 154.22459° E [Aus66], 720 m. = Kraus field catalog","Mt. Rossel, S slope, ""Camp 2"" (Pt. 28) {Papua New Guinea: Milne Bay Prov.: Rossel Island: Mt. Rossel, S slope, ""Camp 2"" (Pt. 28)    :    720 m    :    11.35552ºS [11.35552° S (AGD66)]  154.22459ºE [154.22459° E (AGD66)].}",,Milne Bay Prov.,"F Kraus, F Malesa and local collectors",05 May 2004,"-11.35552, 154.22459",720 m,Papua New Guinea,Milne Bay Prov.,Rossel Island,"Mt. Rossel, S slope, Camp 2 (Pt. 28)",-11.35552,154.22459,11.35552ºS 154.22459ºE ,
FK 10124,Oreophryne gagneorum,20544,alcoholic,installed July 2017,"Rossel Island, Mt. Rossel, Camp 2, 11.35552° S, 154.22459° E [Aus66], 720 m. = Kraus field catalog","Mt. Rossel, S slope, ""Camp 2"" (Pt. 28) {Papua New Guinea: Milne Bay Prov.: Rossel Island: Mt. Rossel, S slope, ""Camp 2"" (Pt. 28)    :    720 m    :    11.35552ºS [11.35552° S (AGD66)]  154.22459ºE [154.22459° E (AGD66)].}",,Milne Bay Prov.,"F Kraus, F Malesa and local collectors",05 May 2004,"-11.35552, 154.22459",720 m,Papua New Guinea,Milne Bay Prov.,Rossel Island,"Mt. Rossel, S slope, Camp 2 (Pt. 28)",-11.35552,154.22459,11.35552ºS 154.22459ºE ,
FK 10133,Oreophryne gagneorum,20545,alcoholic,installed July 2017,"Rossel Island, Mt. Rossel, Camp 2, 11.35552° S, 154.22459° E [Aus66], 720 m. = Kraus field catalog","Mt. Rossel, S slope, ""Camp 2"" (Pt. 28) {Papua New Guinea: Milne Bay Prov.: Rossel Island: Mt. Rossel, S slope, ""Camp 2"" (Pt. 28)    :    720 m    :    11.35552ºS [11.35552° S (AGD66)]  154.22459ºE [154.22459° E (AGD66)].}",,Milne Bay Prov.,"F Kraus, F Malesa and local collectors",05 May 2004,"-11.35552, 154.22459",720 m,Papua New Guinea,Milne Bay Prov.,Rossel Island,"Mt. Rossel, S slope, Camp 2 (Pt. 28)",-11.35552,154.22459,11.35552ºS 154.22459ºE ,
FK 10134,Oreophryne gagneorum,20546,alcoholic,installed July 2017,"Rossel Island, Mt. Rossel, Camp 2, 11.35552° S, 154.22459° E [Aus66], 720 m. = Kraus field catalog","Mt. Rossel, S slope, ""Camp 2"" (Pt. 28) {Papua New Guinea: Milne Bay Prov.: Rossel Island: Mt. Rossel, S slope, ""Camp 2"" (Pt. 28)    :    720 m    :    11.35552ºS [11.35552° S (AGD66)]  154.22459ºE [154.22459° E (AGD66)].}",,Milne Bay Prov.,"F Kraus, F Malesa and local collectors",05 May 2004,"-11.35552, 154.22459",720 m,Papua New Guinea,Milne Bay Prov.,Rossel Island,"Mt. Rossel, S slope, Camp 2 (Pt. 28)",-11.35552,154.22459,11.35552ºS 154.22459ºE ,
FK 10135,Oreophryne gagneorum,20547,alcoholic,installed July 2017,"Rossel Island, Mt. Rossel, Camp 2, 11.35552° S, 154.22459° E [Aus66], 720 m. = Kraus field catalog","Mt. Rossel, S slope, ""Camp 2"" (Pt. 28) {Papua New Guinea: Milne Bay Prov.: Rossel Island: Mt. Rossel, S slope, ""Camp 2"" (Pt. 28)    :    720 m    :    11.35552ºS [11.35552° S (AGD66)]  154.22459ºE [154.22459° E (AGD66)].}",,Milne Bay Prov.,"F Kraus, F Malesa and local collectors",05 May 2004,"-11.35552, 154.22459",720 m,Papua New Guinea,Milne Bay Prov.,Rossel Island,"Mt. Rossel, S slope, Camp 2 (Pt. 28)",-11.35552,154.22459,11.35552ºS 154.22459ºE ,
FK 10136,Oreophryne gagneorum,20548,alcoholic,installed July 2017,"Rossel Island, Mt. Rossel, Camp 2, 11.35552° S, 154.22459° E [Aus66], 720 m. = Kraus field catalog","Mt. Rossel, S slope, ""Camp 2"" (Pt. 28) {Papua New Guinea: Milne Bay Prov.: Rossel Island: Mt. Rossel, S slope, ""Camp 2"" (Pt. 28)    :    720 m    :    11.35552ºS [11.35552° S (AGD66)]  154.22459ºE [154.22459° E (AGD66)].}",,Milne Bay Prov.,"F Kraus, F Malesa and local collectors",05 May 2004,"-11.35552, 154.22459",720 m,Papua New Guinea,Milne Bay Prov.,Rossel Island,"Mt. Rossel, S slope, Camp 2 (Pt. 28)",-11.35552,154.22459,11.35552ºS 154.22459ºE ,
FK 10137,Oreophryne gagneorum,20549,alcoholic,installed July 2017,"Rossel Island, Mt. Rossel, Camp 2, 11.35552° S, 154.22459° E [Aus66], 720 m. = Kraus field catalog","Mt. Rossel, S slope, ""Camp 2"" (Pt. 28) {Papua New Guinea: Milne Bay Prov.: Rossel Island: Mt. Rossel, S slope, ""Camp 2"" (Pt. 28)    :    720 m    :    11.35552ºS [11.35552° S (AGD66)]  154.22459ºE [154.22459° E (AGD66)].}",,Milne Bay Prov.,"F Kraus, F Malesa and local collectors",05 May 2004,"-11.35552, 154.22459",720 m,Papua New Guinea,Milne Bay Prov.,Rossel Island,"Mt. Rossel, S slope, Camp 2 (Pt. 28)",-11.35552,154.22459,11.35552ºS 154.22459ºE ,
FK 10138,Oreophryne gagneorum,20550,alcoholic,installed July 2017,"Rossel Island, Mt. Rossel, Camp 2, 11.35552° S, 154.22459° E [Aus66], 720 m. = Kraus field catalog","Mt. Rossel, S slope, ""Camp 2"" (Pt. 28) {Papua New Guinea: Milne Bay Prov.: Rossel Island: Mt. Rossel, S slope, ""Camp 2"" (Pt. 28)    :    720 m    :    11.35552ºS [11.35552° S (AGD66)]  154.22459ºE [154.22459° E (AGD66)].}",,Milne Bay Prov.,"F Kraus, F Malesa and local collectors",05 May 2004,"-11.35552, 154.22459",720 m,Papua New Guinea,Milne Bay Prov.,Rossel Island,"Mt. Rossel, S slope, Camp 2 (Pt. 28)",-11.35552,154.22459,11.35552ºS 154.22459ºE ,
FK 10139,Oreophryne gagneorum,20551,alcoholic,installed July 2017,"Rossel Island, Mt. Rossel, Camp 2, 11.35552° S, 154.22459° E [Aus66], 720 m. = Kraus field catalog","Mt. Rossel, S slope, ""Camp 2"" (Pt. 28) {Papua New Guinea: Milne Bay Prov.: Rossel Island: Mt. Rossel, S slope, ""Camp 2"" (Pt. 28)    :    720 m    :    11.35552ºS [11.35552° S (AGD66)]  154.22459ºE [154.22459° E (AGD66)].}",,Milne Bay Prov.,"F Kraus, F Malesa and local collectors",05 May 2004,"-11.35552, 154.22459",720 m,Papua New Guinea,Milne Bay Prov.,Rossel Island,"Mt. Rossel, S slope, Camp 2 (Pt. 28)",-11.35552,154.22459,11.35552ºS 154.22459ºE ,
FK 10140,Oreophryne gagneorum,20552,alcoholic,installed July 2017,"Rossel Island, Mt. Rossel, Camp 2, 11.35552° S, 154.22459° E [Aus66], 720 m. = Kraus field catalog","Mt. Rossel, S slope, ""Camp 2"" (Pt. 28) {Papua New Guinea: Milne Bay Prov.: Rossel Island: Mt. Rossel, S slope, ""Camp 2"" (Pt. 28)    :    720 m    :    11.35552ºS [11.35552° S (AGD66)]  154.22459ºE [154.22459° E (AGD66)].}",,Milne Bay Prov.,"F Kraus, F Malesa and local collectors",05 May 2004,"-11.35552, 154.22459",720 m,Papua New Guinea,Milne Bay Prov.,Rossel Island,"Mt. Rossel, S slope, Camp 2 (Pt. 28)",-11.35552,154.22459,11.35552ºS 154.22459ºE ,
FK 10141,Oreophryne gagneorum,20553,alcoholic,installed July 2017,"Rossel Island, Mt. Rossel, Camp 2, 11.35552° S, 154.22459° E [Aus66], 720 m. = Kraus field catalog","Mt. Rossel, S slope, ""Camp 2"" (Pt. 28) {Papua New Guinea: Milne Bay Prov.: Rossel Island: Mt. Rossel, S slope, ""Camp 2"" (Pt. 28)    :    720 m    :    11.35552ºS [11.35552° S (AGD66)]  154.22459ºE [154.22459° E (AGD66)].}",,Milne Bay Prov.,"F Kraus, F Malesa and local collectors",05 May 2004,"-11.35552, 154.22459",720 m,Papua New Guinea,Milne Bay Prov.,Rossel Island,"Mt. Rossel, S slope, Camp 2 (Pt. 28)",-11.35552,154.22459,11.35552ºS 154.22459ºE ,
FK 10142,Oreophryne gagneorum,20554,alcoholic,installed July 2017,"Rossel Island, Mt. Rossel, Camp 2, 11.35552° S, 154.22459° E [Aus66], 720 m. = Kraus field catalog","Mt. Rossel, S slope, ""Camp 2"" (Pt. 28) {Papua New Guinea: Milne Bay Prov.: Rossel Island: Mt. Rossel, S slope, ""Camp 2"" (Pt. 28)    :    720 m    :    11.35552ºS [11.35552° S (AGD66)]  154.22459ºE [154.22459° E (AGD66)].}",,Milne Bay Prov.,"F Kraus, F Malesa and local collectors",05 May 2004,"-11.35552, 154.22459",720 m,Papua New Guinea,Milne Bay Prov.,Rossel Island,"Mt. Rossel, S slope, Camp 2 (Pt. 28)",-11.35552,154.22459,11.35552ºS 154.22459ºE ,
